MESE,ANNO,REGIONE,PROVINCIA,COD_ISTAT_COMUNE,COMUNE,RESIDENTI
2,2025,MARCHE,PESARO E URBINO,041070,TERRE ROVERESCHE,5224
2,2025,MARCHE,PESARO E URBINO,041066,URBANIA,6911
2,2025,MARCHE,PESARO E URBINO,041067,URBINO,14032
2,2025,MARCHE,PESARO E URBINO,041068,VALLEFOGLIA,15063
2,2025,MOLISE,CAMPOBASSO,070001,ACQUAVIVA COLLECROCE,535
2,2025,MOLISE,CAMPOBASSO,070002,BARANELLO,2455
2,2025,MOLISE,CAMPOBASSO,070003,BOJANO,7621
2,2025,MOLISE,CAMPOBASSO,070004,BONEFRO,1180
2,2025,MOLISE,CAMPOBASSO,070005,BUSSO,1165
2,2025,MOLISE,CAMPOBASSO,070006,CAMPOBASSO,48315
2,2025,MOLISE,CAMPOBASSO,070007,CAMPOCHIARO,569
2,2025,MOLISE,CAMPOBASSO,070008,CAMPODIPIETRA,2386
2,2025,MOLISE,CAMPOBASSO,070009,CAMPOLIETO,814
2,2025,MOLISE,CAMPOBASSO,070010,CAMPOMARINO,8126
2,2025,MOLISE,CAMPOBASSO,070011,CASACALENDA,1872
2,2025,MOLISE,CAMPOBASSO,070012,CASALCIPRANO,444
2,2025,MOLISE,CAMPOBASSO,070013,CASTELBOTTACCIO,226
2,2025,MOLISE,CAMPOBASSO,070014,CASTELLINO DEL BIFERNO,422
2,2025,MOLISE,CAMPOBASSO,070015,CASTELMAURO,1149
2,2025,MOLISE,CAMPOBASSO,070016,CASTROPIGNANO,852
2,2025,MOLISE,CAMPOBASSO,070017,CERCEMAGGIORE,3571
2,2025,MOLISE,CAMPOBASSO,070018,CERCEPICCOLA,666
2,2025,MOLISE,CAMPOBASSO,070019,CIVITACAMPOMARANO,299
2,2025,MOLISE,CAMPOBASSO,070020,COLLE D'ANCHISE,730
2,2025,MOLISE,CAMPOBASSO,070021,COLLETORTO,1636
2,2025,MOLISE,CAMPOBASSO,070022,DURONIA,389
2,2025,MOLISE,CAMPOBASSO,070023,FERRAZZANO,3471
2,2025,MOLISE,CAMPOBASSO,070024,FOSSALTO,1116
2,2025,MOLISE,CAMPOBASSO,070025,GAMBATESA,1243
2,2025,MOLISE,CAMPOBASSO,070026,GILDONE,716
2,2025,MOLISE,CAMPOBASSO,070027,GUARDIALFIERA,972
2,2025,MOLISE,CAMPOBASSO,070028,GUARDIAREGIA,705
2,2025,MOLISE,CAMPOBASSO,070029,GUGLIONESI,4957
2,2025,MOLISE,CAMPOBASSO,070030,JELSI,1581
2,2025,MOLISE,CAMPOBASSO,070031,LARINO,6330
2,2025,MOLISE,CAMPOBASSO,070032,LIMOSANO,668
2,2025,MOLISE,CAMPOBASSO,070033,LUCITO,641
2,2025,MOLISE,CAMPOBASSO,070034,LUPARA,393
2,2025,MOLISE,CAMPOBASSO,070035,MACCHIA VALFORTORE,454
2,2025,MOLISE,CAMPOBASSO,070036,MAFALDA,1106
2,2025,MOLISE,CAMPOBASSO,070037,MATRICE,1029
2,2025,MOLISE,CAMPOBASSO,070038,MIRABELLO SANNITICO,2077
2,2025,MOLISE,CAMPOBASSO,070039,MOLISE,141
2,2025,MOLISE,CAMPOBASSO,070040,MONACILIONI,449
2,2025,MOLISE,CAMPOBASSO,070041,MONTAGANO,966
2,2025,MOLISE,CAMPOBASSO,070042,MONTECILFONE,1212
2,2025,MOLISE,CAMPOBASSO,070043,MONTEFALCONE NEL SANNIO,1341
2,2025,MOLISE,CAMPOBASSO,070044,MONTELONGO,280
2,2025,MOLISE,CAMPOBASSO,070045,MONTEMITRO,270
2,2025,MOLISE,CAMPOBASSO,070046,MONTENERO DI BISACCIA,6250
2,2025,MOLISE,CAMPOBASSO,070047,MONTORIO NEI FRENTANI,346
2,2025,MOLISE,CAMPOBASSO,070048,MORRONE DEL SANNIO,517
2,2025,MOLISE,CAMPOBASSO,070049,ORATINO,1697
2,2025,MOLISE,CAMPOBASSO,070050,PALATA,1479
2,2025,MOLISE,CAMPOBASSO,070051,PETACCIATO,3559
2,2025,MOLISE,CAMPOBASSO,070052,PETRELLA TIFERNINA,1032
2,2025,MOLISE,CAMPOBASSO,070053,PIETRACATELLA,1214
2,2025,MOLISE,CAMPOBASSO,070054,PIETRACUPA,190
2,2025,MOLISE,CAMPOBASSO,070055,PORTOCANNONE,2352
2,2025,MOLISE,CAMPOBASSO,070056,PROVVIDENTI,100
2,2025,MOLISE,CAMPOBASSO,070057,RICCIA,4718
2,2025,MOLISE,CAMPOBASSO,070058,RIPABOTTONI,415
2,2025,MOLISE,CAMPOBASSO,070059,RIPALIMOSANI,2982
2,2025,MOLISE,CAMPOBASSO,070060,ROCCAVIVARA,597
2,2025,MOLISE,CAMPOBASSO,070061,ROTELLO,1119
2,2025,MOLISE,CAMPOBASSO,070062,SALCITO,652
2,2025,MOLISE,CAMPOBASSO,070063,SAN BIASE,124
2,2025,MOLISE,CAMPOBASSO,070064,SAN FELICE DEL MOLISE,525
2,2025,MOLISE,CAMPOBASSO,070065,SAN GIACOMO DEGLI SCHIAVONI,1386
2,2025,MOLISE,CAMPOBASSO,070066,SAN GIOVANNI IN GALDO,500
2,2025,MOLISE,CAMPOBASSO,070067,SAN GIULIANO DEL SANNIO,995
2,2025,MOLISE,CAMPOBASSO,070068,SAN GIULIANO DI PUGLIA,991
2,2025,MOLISE,CAMPOBASSO,070069,SAN MARTINO IN PENSILIS,4464
2,2025,MOLISE,CAMPOBASSO,070070,SAN MASSIMO,818
2,2025,MOLISE,CAMPOBASSO,070071,SAN POLO MATESE,475
2,2025,MOLISE,CAMPOBASSO,070073,SANT'ANGELO LIMOSANO,301
2,2025,MOLISE,CAMPOBASSO,070074,SANT'ELIA A PIANISI,1520
2,2025,MOLISE,CAMPOBASSO,070072,SANTA CROCE DI MAGLIANO,3914
2,2025,MOLISE,CAMPOBASSO,070075,SEPINO,1813
2,2025,MOLISE,CAMPOBASSO,070076,SPINETE,1143
2,2025,MOLISE,CAMPOBASSO,070077,TAVENNA,547
2,2025,MOLISE,CAMPOBASSO,070078,TERMOLI,32369
2,2025,MOLISE,CAMPOBASSO,070079,TORELLA DEL SANNIO,692
2,2025,MOLISE,CAMPOBASSO,070080,TORO,1267
2,2025,MOLISE,CAMPOBASSO,070081,TRIVENTO,4333
2,2025,MOLISE,CAMPOBASSO,070082,TUFARA,762
2,2025,MOLISE,CAMPOBASSO,070083,URURI,2371
2,2025,MOLISE,CAMPOBASSO,070084,VINCHIATURO,3326
2,2025,MOLISE,ISERNIA,094001,ACQUAVIVA D'ISERNIA,347
2,2025,MOLISE,ISERNIA,094002,AGNONE,4576
2,2025,MOLISE,ISERNIA,094003,BAGNOLI DEL TRIGNO,618
2,2025,MOLISE,ISERNIA,094004,BELMONTE DEL SANNIO,610
2,2025,MOLISE,ISERNIA,094005,CANTALUPO NEL SANNIO,717
2,2025,MOLISE,ISERNIA,094006,CAPRACOTTA,742
2,2025,MOLISE,ISERNIA,094007,CAROVILLI,1225
2,2025,MOLISE,ISERNIA,094008,CARPINONE,1013
2,2025,MOLISE,ISERNIA,094009,CASTEL DEL GIUDICE,305
2,2025,MOLISE,ISERNIA,094012,CASTEL SAN VINCENZO,424
2,2025,MOLISE,ISERNIA,094010,CASTELPETROSO,1516
2,2025,MOLISE,ISERNIA,094011,CASTELPIZZUTO,134
2,2025,MOLISE,ISERNIA,094013,CASTELVERRINO,89
2,2025,MOLISE,ISERNIA,094014,CERRO AL VOLTURNO,1112
2,2025,MOLISE,ISERNIA,094015,CHIAUCI,191
2,2025,MOLISE,ISERNIA,094016,CIVITANOVA DEL SANNIO,876
2,2025,MOLISE,ISERNIA,094017,COLLI A VOLTURNO,1276
2,2025,MOLISE,ISERNIA,094018,CONCA CASALE,160
2,2025,MOLISE,ISERNIA,094019,FILIGNANO,561
2,2025,MOLISE,ISERNIA,094020,FORLÌ DEL SANNIO,623
2,2025,MOLISE,ISERNIA,094021,FORNELLI,1837
2,2025,MOLISE,ISERNIA,094022,FROSOLONE,2752
2,2025,MOLISE,ISERNIA,094023,ISERNIA,20840
2,2025,MOLISE,ISERNIA,094024,LONGANO,624
2,2025,MOLISE,ISERNIA,094025,MACCHIA D'ISERNIA,1029
2,2025,MOLISE,ISERNIA,094026,MACCHIAGODENA,1676
2,2025,MOLISE,ISERNIA,094027,MIRANDA,918
2,2025,MOLISE,ISERNIA,094028,MONTAQUILA,2276
2,2025,MOLISE,ISERNIA,094029,MONTENERO VAL COCCHIARA,460
2,2025,MOLISE,ISERNIA,094030,MONTERODUNI,2132
2,2025,MOLISE,ISERNIA,094031,PESCHE,1495
2,2025,MOLISE,ISERNIA,094032,PESCOLANCIANO,790
2,2025,MOLISE,ISERNIA,094033,PESCOPENNATARO,233
2,2025,MOLISE,ISERNIA,094034,PETTORANELLO DEL MOLISE,458
2,2025,MOLISE,ISERNIA,094035,PIETRABBONDANTE,579
2,2025,MOLISE,ISERNIA,094036,PIZZONE,301
2,2025,MOLISE,ISERNIA,094037,POGGIO SANNITA,526
2,2025,MOLISE,ISERNIA,094038,POZZILLI,2188
2,2025,MOLISE,ISERNIA,094039,RIONERO SANNITICO,950
2,2025,MOLISE,ISERNIA,094040,ROCCAMANDOLFI,798
2,2025,MOLISE,ISERNIA,094041,ROCCASICURA,469
2,2025,MOLISE,ISERNIA,094042,ROCCHETTA A VOLTURNO,1109
2,2025,MOLISE,ISERNIA,094043,SAN PIETRO AVELLANA,397
2,2025,MOLISE,ISERNIA,094044,SANT'AGAPITO,1356
2,2025,MOLISE,ISERNIA,094046,SANT'ANGELO DEL PESCO,309
2,2025,MOLISE,ISERNIA,094047,SANT'ELENA SANNITA,281
2,2025,MOLISE,ISERNIA,094045,SANTA MARIA DEL MOLISE,647
2,2025,MOLISE,ISERNIA,094048,SCAPOLI,580
2,2025,MOLISE,ISERNIA,094049,SESSANO DEL MOLISE,673
2,2025,MOLISE,ISERNIA,094050,SESTO CAMPANO,2198
2,2025,MOLISE,ISERNIA,094051,VASTOGIRARDI,597
2,2025,MOLISE,ISERNIA,094052,VENAFRO,10770
2,2025,PIEMONTE,ALESSANDRIA,006001,ACQUI TERME,19111
2,2025,PIEMONTE,ALESSANDRIA,006002,ALBERA LIGURE,309
2,2025,PIEMONTE,ALESSANDRIA,006003,ALESSANDRIA,94448
2,2025,PIEMONTE,ALESSANDRIA,006004,ALFIANO NATTA,673
2,2025,PIEMONTE,ALESSANDRIA,006005,ALICE BEL COLLE,656
2,2025,PIEMONTE,ALESSANDRIA,006192,ALLUVIONI PIOVERA,1586
2,2025,PIEMONTE,ALESSANDRIA,006007,ALTAVILLA MONFERRATO,381
2,2025,PIEMONTE,ALESSANDRIA,006008,ALZANO SCRIVIA,357
2,2025,PIEMONTE,ALESSANDRIA,006009,ARQUATA SCRIVIA,6341
2,2025,PIEMONTE,ALESSANDRIA,006010,AVOLASCA,248
2,2025,PIEMONTE,ALESSANDRIA,006011,BALZOLA,1219
2,2025,PIEMONTE,ALESSANDRIA,006012,BASALUZZO,2023
2,2025,PIEMONTE,ALESSANDRIA,006013,BASSIGNANA,1591
2,2025,PIEMONTE,ALESSANDRIA,006014,BELFORTE MONFERRATO,492
2,2025,PIEMONTE,ALESSANDRIA,006015,BERGAMASCO,666
2,2025,PIEMONTE,ALESSANDRIA,006016,BERZANO DI TORTONA,170
2,2025,PIEMONTE,ALESSANDRIA,006017,BISTAGNO,1721
2,2025,PIEMONTE,ALESSANDRIA,006018,BORGHETTO DI BORBERA,1923
2,2025,PIEMONTE,ALESSANDRIA,006020,BORGO SAN MARTINO,1360
2,2025,PIEMONTE,ALESSANDRIA,006019,BORGORATTO ALESSANDRINO,537
2,2025,PIEMONTE,ALESSANDRIA,006021,BOSCO MARENGO,2156
2,2025,PIEMONTE,ALESSANDRIA,006022,BOSIO,1062
2,2025,PIEMONTE,ALESSANDRIA,006023,BOZZOLE,319
2,2025,PIEMONTE,ALESSANDRIA,006024,BRIGNANO-FRASCATA,420
2,2025,PIEMONTE,ALESSANDRIA,006025,CABELLA LIGURE,449
2,2025,PIEMONTE,ALESSANDRIA,006026,CAMAGNA MONFERRATO,463
2,2025,PIEMONTE,ALESSANDRIA,006027,CAMINO,735
2,2025,PIEMONTE,ALESSANDRIA,006028,CANTALUPO LIGURE,440
2,2025,PIEMONTE,ALESSANDRIA,006029,CAPRIATA D'ORBA,1784
2,2025,PIEMONTE,ALESSANDRIA,006030,CARBONARA SCRIVIA,1119
2,2025,PIEMONTE,ALESSANDRIA,006031,CARENTINO,305
2,2025,PIEMONTE,ALESSANDRIA,006032,CAREZZANO,431
2,2025,PIEMONTE,ALESSANDRIA,006033,CARPENETO,864
2,2025,PIEMONTE,ALESSANDRIA,006034,CARREGA LIGURE,77
2,2025,PIEMONTE,ALESSANDRIA,006035,CARROSIO,517
2,2025,PIEMONTE,ALESSANDRIA,006036,CARTOSIO,713
2,2025,PIEMONTE,ALESSANDRIA,006037,CASAL CERMELLI,1188
2,2025,PIEMONTE,ALESSANDRIA,006039,CASALE MONFERRATO,32963
2,2025,PIEMONTE,ALESSANDRIA,006038,CASALEGGIO BOIRO,343
2,2025,PIEMONTE,ALESSANDRIA,006040,CASALNOCETO,968
2,2025,PIEMONTE,ALESSANDRIA,006041,CASASCO,129
2,2025,PIEMONTE,ALESSANDRIA,006191,CASSANO SPINOLA,1815
2,2025,PIEMONTE,ALESSANDRIA,006043,CASSINE,2822
2,2025,PIEMONTE,ALESSANDRIA,006044,CASSINELLE,845
2,2025,PIEMONTE,ALESSANDRIA,006045,CASTELLANIA COPPI,83
2,2025,PIEMONTE,ALESSANDRIA,006046,CASTELLAR GUIDOBONO,415
2,2025,PIEMONTE,ALESSANDRIA,006047,CASTELLAZZO BORMIDA,4487
2,2025,PIEMONTE,ALESSANDRIA,006048,CASTELLETTO D'ERRO,127
2,2025,PIEMONTE,ALESSANDRIA,006049,CASTELLETTO D'ORBA,1811
2,2025,PIEMONTE,ALESSANDRIA,006050,CASTELLETTO MERLI,447
2,2025,PIEMONTE,ALESSANDRIA,006051,CASTELLETTO MONFERRATO,1453
2,2025,PIEMONTE,ALESSANDRIA,006052,CASTELNUOVO BORMIDA,637
2,2025,PIEMONTE,ALESSANDRIA,006053,CASTELNUOVO SCRIVIA,4837
2,2025,PIEMONTE,ALESSANDRIA,006054,CASTELSPINA,390
2,2025,PIEMONTE,ALESSANDRIA,006055,CAVATORE,259
2,2025,PIEMONTE,ALESSANDRIA,006056,CELLA MONTE,451
2,2025,PIEMONTE,ALESSANDRIA,006057,CERESETO,368
2,2025,PIEMONTE,ALESSANDRIA,006058,CERRETO GRUE,294
2,2025,PIEMONTE,ALESSANDRIA,006059,CERRINA MONFERRATO,1280
2,2025,PIEMONTE,ALESSANDRIA,006060,CONIOLO,425
2,2025,PIEMONTE,ALESSANDRIA,006061,CONZANO,920
2,2025,PIEMONTE,ALESSANDRIA,006062,COSTA VESCOVATO,314
2,2025,PIEMONTE,ALESSANDRIA,006063,CREMOLINO,1005
2,2025,PIEMONTE,ALESSANDRIA,006065,DENICE,162
2,2025,PIEMONTE,ALESSANDRIA,006066,DERNICE,178
2,2025,PIEMONTE,ALESSANDRIA,006067,FABBRICA CURONE,550
2,2025,PIEMONTE,ALESSANDRIA,006068,FELIZZANO,2063
2,2025,PIEMONTE,ALESSANDRIA,006069,FRACONALTO,298
2,2025,PIEMONTE,ALESSANDRIA,006070,FRANCAVILLA BISIO,504
2,2025,PIEMONTE,ALESSANDRIA,006071,FRASCARO,430
2,2025,PIEMONTE,ALESSANDRIA,006072,FRASSINELLO MONFERRATO,459
2,2025,PIEMONTE,ALESSANDRIA,006073,FRASSINETO PO,1361
2,2025,PIEMONTE,ALESSANDRIA,006074,FRESONARA,635
2,2025,PIEMONTE,ALESSANDRIA,006075,FRUGAROLO,1899
2,2025,PIEMONTE,ALESSANDRIA,006076,FUBINE MONFERRATO,1610
2,2025,PIEMONTE,ALESSANDRIA,006077,GABIANO,1038
2,2025,PIEMONTE,ALESSANDRIA,006078,GAMALERO,790
2,2025,PIEMONTE,ALESSANDRIA,006079,GARBAGNA,625
2,2025,PIEMONTE,ALESSANDRIA,006081,GAVI,4370
2,2025,PIEMONTE,ALESSANDRIA,006082,GIAROLE,696
2,2025,PIEMONTE,ALESSANDRIA,006083,GREMIASCO,274
2,2025,PIEMONTE,ALESSANDRIA,006084,GROGNARDO,230
2,2025,PIEMONTE,ALESSANDRIA,006085,GRONDONA,468
2,2025,PIEMONTE,ALESSANDRIA,006086,GUAZZORA,292
2,2025,PIEMONTE,ALESSANDRIA,006087,ISOLA SANT'ANTONIO,644
2,2025,PIEMONTE,ALESSANDRIA,006088,LERMA,806
2,2025,PIEMONTE,ALESSANDRIA,006193,LU E CUCCARO MONFERRATO,1293
2,2025,PIEMONTE,ALESSANDRIA,006090,MALVICINO,79
2,2025,PIEMONTE,ALESSANDRIA,006091,MASIO,1295
2,2025,PIEMONTE,ALESSANDRIA,006092,MELAZZO,1237
2,2025,PIEMONTE,ALESSANDRIA,006093,MERANA,179
2,2025,PIEMONTE,ALESSANDRIA,006094,MIRABELLO MONFERRATO,1205
2,2025,PIEMONTE,ALESSANDRIA,006095,MOLARE,2007
2,2025,PIEMONTE,ALESSANDRIA,006096,MOLINO DEI TORTI,569
2,2025,PIEMONTE,ALESSANDRIA,006097,MOMBELLO MONFERRATO,899
2,2025,PIEMONTE,ALESSANDRIA,006098,MOMPERONE,202
2,2025,PIEMONTE,ALESSANDRIA,006099,MONCESTINO,202
2,2025,PIEMONTE,ALESSANDRIA,006100,MONGIARDINO LIGURE,155
2,2025,PIEMONTE,ALESSANDRIA,006101,MONLEALE,561
2,2025,PIEMONTE,ALESSANDRIA,006102,MONTACUTO,227
2,2025,PIEMONTE,ALESSANDRIA,006103,MONTALDEO,206
2,2025,PIEMONTE,ALESSANDRIA,006104,MONTALDO BORMIDA,585
2,2025,PIEMONTE,ALESSANDRIA,006105,MONTECASTELLO,274
2,2025,PIEMONTE,ALESSANDRIA,006106,MONTECHIARO D'ACQUI,510
2,2025,PIEMONTE,ALESSANDRIA,006107,MONTEGIOCO,265
2,2025,PIEMONTE,ALESSANDRIA,006108,MONTEMARZINO,309
2,2025,PIEMONTE,ALESSANDRIA,006109,MORANO SUL PO,1295
2,2025,PIEMONTE,ALESSANDRIA,006110,MORBELLO,400
2,2025,PIEMONTE,ALESSANDRIA,006111,MORNESE,667
2,2025,PIEMONTE,ALESSANDRIA,006112,MORSASCO,600
2,2025,PIEMONTE,ALESSANDRIA,006113,MURISENGO,1271
2,2025,PIEMONTE,ALESSANDRIA,006114,NOVI LIGURE,27588
2,2025,PIEMONTE,ALESSANDRIA,006115,OCCIMIANO,1218
2,2025,PIEMONTE,ALESSANDRIA,006116,ODALENGO GRANDE,394
2,2025,PIEMONTE,ALESSANDRIA,006117,ODALENGO PICCOLO,221
2,2025,PIEMONTE,ALESSANDRIA,006118,OLIVOLA,102
2,2025,PIEMONTE,ALESSANDRIA,006119,ORSARA BORMIDA,386
2,2025,PIEMONTE,ALESSANDRIA,006120,OTTIGLIO,548
2,2025,PIEMONTE,ALESSANDRIA,006121,OVADA,10834
2,2025,PIEMONTE,ALESSANDRIA,006122,OVIGLIO,1240
2,2025,PIEMONTE,ALESSANDRIA,006123,OZZANO MONFERRATO,1311
2,2025,PIEMONTE,ALESSANDRIA,006124,PADERNA,204
2,2025,PIEMONTE,ALESSANDRIA,006125,PARETO,522
2,2025,PIEMONTE,ALESSANDRIA,006126,PARODI LIGURE,586
2,2025,PIEMONTE,ALESSANDRIA,006127,PASTURANA,1265
2,2025,PIEMONTE,ALESSANDRIA,006128,PECETTO DI VALENZA,1167
2,2025,PIEMONTE,ALESSANDRIA,006129,PIETRA MARAZZI,863
2,2025,PIEMONTE,ALESSANDRIA,006131,POMARO MONFERRATO,318
2,2025,PIEMONTE,ALESSANDRIA,006132,PONTECURONE,3527
2,2025,PIEMONTE,ALESSANDRIA,006133,PONTESTURA,1329
2,2025,PIEMONTE,ALESSANDRIA,006134,PONTI,490
2,2025,PIEMONTE,ALESSANDRIA,006135,PONZANO MONFERRATO,330
2,2025,PIEMONTE,ALESSANDRIA,006136,PONZONE,1026
2,2025,PIEMONTE,ALESSANDRIA,006137,POZZOL GROPPO,301
2,2025,PIEMONTE,ALESSANDRIA,006138,POZZOLO FORMIGARO,4556
2,2025,PIEMONTE,ALESSANDRIA,006139,PRASCO,513
2,2025,PIEMONTE,ALESSANDRIA,006140,PREDOSA,1898
2,2025,PIEMONTE,ALESSANDRIA,006141,QUARGNENTO,1361
2,2025,PIEMONTE,ALESSANDRIA,006142,QUATTORDIO,1436
2,2025,PIEMONTE,ALESSANDRIA,006143,RICALDONE,610
2,2025,PIEMONTE,ALESSANDRIA,006144,RIVALTA BORMIDA,1356
2,2025,PIEMONTE,ALESSANDRIA,006145,RIVARONE,400
2,2025,PIEMONTE,ALESSANDRIA,006147,ROCCA GRIMALDA,1382
2,2025,PIEMONTE,ALESSANDRIA,006146,ROCCAFORTE LIGURE,114
2,2025,PIEMONTE,ALESSANDRIA,006148,ROCCHETTA LIGURE,218
2,2025,PIEMONTE,ALESSANDRIA,006149,ROSIGNANO MONFERRATO,1405
2,2025,PIEMONTE,ALESSANDRIA,006150,SALA MONFERRATO,330
2,2025,PIEMONTE,ALESSANDRIA,006151,SALE,3904
2,2025,PIEMONTE,ALESSANDRIA,006152,SAN CRISTOFORO,521
2,2025,PIEMONTE,ALESSANDRIA,006153,SAN GIORGIO MONFERRATO,1216
2,2025,PIEMONTE,ALESSANDRIA,006154,SAN SALVATORE MONFERRATO,4059
2,2025,PIEMONTE,ALESSANDRIA,006155,SAN SEBASTIANO CURONE,541
2,2025,PIEMONTE,ALESSANDRIA,006156,SANT'AGATA FOSSILI,348
2,2025,PIEMONTE,ALESSANDRIA,006157,SARDIGLIANO,376
2,2025,PIEMONTE,ALESSANDRIA,006158,SAREZZANO,1110
2,2025,PIEMONTE,ALESSANDRIA,006159,SERRALUNGA DI CREA,509
2,2025,PIEMONTE,ALESSANDRIA,006160,SERRAVALLE SCRIVIA,5959
2,2025,PIEMONTE,ALESSANDRIA,006161,SEZZADIO,1180
2,2025,PIEMONTE,ALESSANDRIA,006162,SILVANO D'ORBA,1879
2,2025,PIEMONTE,ALESSANDRIA,006163,SOLERO,1610
2,2025,PIEMONTE,ALESSANDRIA,006164,SOLONGHELLO,195
2,2025,PIEMONTE,ALESSANDRIA,006165,SPIGNO MONFERRATO,902
2,2025,PIEMONTE,ALESSANDRIA,006166,SPINETO SCRIVIA,355
2,2025,PIEMONTE,ALESSANDRIA,006167,STAZZANO,2239
2,2025,PIEMONTE,ALESSANDRIA,006168,STREVI,1954
2,2025,PIEMONTE,ALESSANDRIA,006169,TAGLIOLO MONFERRATO,1505
2,2025,PIEMONTE,ALESSANDRIA,006170,TASSAROLO,584
2,2025,PIEMONTE,ALESSANDRIA,006171,TERRUGGIA,872
2,2025,PIEMONTE,ALESSANDRIA,006172,TERZO,823
2,2025,PIEMONTE,ALESSANDRIA,006173,TICINETO,1320
2,2025,PIEMONTE,ALESSANDRIA,006174,TORTONA,26752
2,2025,PIEMONTE,ALESSANDRIA,006175,TREVILLE,268
2,2025,PIEMONTE,ALESSANDRIA,006176,TRISOBBIO,634
2,2025,PIEMONTE,ALESSANDRIA,006177,VALENZA,18332
2,2025,PIEMONTE,ALESSANDRIA,006178,VALMACCA,954
2,2025,PIEMONTE,ALESSANDRIA,006179,VIGNALE MONFERRATO,935
2,2025,PIEMONTE,ALESSANDRIA,006180,VIGNOLE BORBERA,2071
2,2025,PIEMONTE,ALESSANDRIA,006181,VIGUZZOLO,3072
2,2025,PIEMONTE,ALESSANDRIA,006182,VILLADEATI,457
2,2025,PIEMONTE,ALESSANDRIA,006183,VILLALVERNIA,845
2,2025,PIEMONTE,ALESSANDRIA,006184,VILLAMIROGLIO,290
2,2025,PIEMONTE,ALESSANDRIA,006185,VILLANOVA MONFERRATO,1713
2,2025,PIEMONTE,ALESSANDRIA,006186,VILLAROMAGNANO,657
2,2025,PIEMONTE,ALESSANDRIA,006187,VISONE,1206
2,2025,PIEMONTE,ALESSANDRIA,006188,VOLPEDO,1144
2,2025,PIEMONTE,ALESSANDRIA,006189,VOLPEGLINO,124
2,2025,PIEMONTE,ALESSANDRIA,006190,VOLTAGGIO,657
2,2025,PIEMONTE,ASTI,005001,AGLIANO TERME,1536
2,2025,PIEMONTE,ASTI,005002,ALBUGNANO,523
2,2025,PIEMONTE,ASTI,005003,ANTIGNANO,938
2,2025,PIEMONTE,ASTI,005004,ARAMENGO,583
2,2025,PIEMONTE,ASTI,005005,ASTI,73724
2,2025,PIEMONTE,ASTI,005006,AZZANO D'ASTI,372
2,2025,PIEMONTE,ASTI,005007,BALDICHIERI D'ASTI,1136
2,2025,PIEMONTE,ASTI,005008,BELVEGLIO,295
2,2025,PIEMONTE,ASTI,005009,BERZANO DI SAN PIETRO,399
2,2025,PIEMONTE,ASTI,005010,BRUNO,301
2,2025,PIEMONTE,ASTI,005011,BUBBIO,796
2,2025,PIEMONTE,ASTI,005012,BUTTIGLIERA D'ASTI,2515
2,2025,PIEMONTE,ASTI,005013,CALAMANDRANA,1668
2,2025,PIEMONTE,ASTI,005014,CALLIANO MONFERRATO,1223
2,2025,PIEMONTE,ASTI,005015,CALOSSO,1095
2,2025,PIEMONTE,ASTI,005016,CAMERANO CASASCO,413
2,2025,PIEMONTE,ASTI,005017,CANELLI,10094
2,2025,PIEMONTE,ASTI,005018,CANTARANA,985
2,2025,PIEMONTE,ASTI,005019,CAPRIGLIO,303
2,2025,PIEMONTE,ASTI,005020,CASORZO MONFERRATO,566
2,2025,PIEMONTE,ASTI,005021,CASSINASCO,570
2,2025,PIEMONTE,ASTI,005022,CASTAGNOLE DELLE LANZE,3657
2,2025,PIEMONTE,ASTI,005023,CASTAGNOLE MONFERRATO,1114
2,2025,PIEMONTE,ASTI,005024,CASTEL BOGLIONE,586
2,2025,PIEMONTE,ASTI,005032,CASTEL ROCCHERO,343
2,2025,PIEMONTE,ASTI,005025,CASTELL'ALFERO,2620
2,2025,PIEMONTE,ASTI,005026,CASTELLERO,294
2,2025,PIEMONTE,ASTI,005027,CASTELLETTO MOLINA,138
2,2025,PIEMONTE,ASTI,005028,CASTELLO DI ANNONE,1840
2,2025,PIEMONTE,ASTI,005029,CASTELNUOVO BELBO,810
2,2025,PIEMONTE,ASTI,005030,CASTELNUOVO CALCEA,676
2,2025,PIEMONTE,ASTI,005031,CASTELNUOVO DON BOSCO,3116
2,2025,PIEMONTE,ASTI,005033,CELLARENGO,729
2,2025,PIEMONTE,ASTI,005034,CELLE ENOMONDO,420
2,2025,PIEMONTE,ASTI,005035,CERRETO D'ASTI,214
2,2025,PIEMONTE,ASTI,005036,CERRO TANARO,598
2,2025,PIEMONTE,ASTI,005037,CESSOLE,332
2,2025,PIEMONTE,ASTI,005038,CHIUSANO D'ASTI,250
2,2025,PIEMONTE,ASTI,005039,CINAGLIO,403
2,2025,PIEMONTE,ASTI,005040,CISTERNA D'ASTI,1244
2,2025,PIEMONTE,ASTI,005041,COAZZOLO,290
2,2025,PIEMONTE,ASTI,005042,COCCONATO,1432
2,2025,PIEMONTE,ASTI,005044,CORSIONE,195
2,2025,PIEMONTE,ASTI,005045,CORTANDONE,312
2,2025,PIEMONTE,ASTI,005046,CORTANZE,256
2,2025,PIEMONTE,ASTI,005047,CORTAZZONE,590
2,2025,PIEMONTE,ASTI,005048,CORTIGLIONE,514
2,2025,PIEMONTE,ASTI,005049,COSSOMBRATO,515
2,2025,PIEMONTE,ASTI,005050,COSTIGLIOLE D'ASTI,5700
2,2025,PIEMONTE,ASTI,005051,CUNICO,428
